packetID,node,time
1454,5,885
1455,4,286
1455,5,299
1456,4,545
1456,5,558
1457,4,247
1457,5,260
1458,4,810
1458,5,823
1459,4,121
1459,5,134
1460,4,896
1460,5,909
1461,4,801
1461,5,814
1462,4,6
1462,5,19
1463,4,534
1463,5,547
1464,4,441
1464,5,454
1465,4,228
1465,5,241
1466,4,726
1466,5,739
1467,4,62
1467,5,75
1468,4,217
1468,5,230
1469,4,904
1469,5,917
1470,4,460
1470,5,473
1471,4,170
1471,5,183
1472,4,378
1472,5,391
1473,4,715
1473,5,728
1473,9,747
1473,11,757
1474,4,137
1474,5,150
1474,9,169
1474,11,179
1475,4,79
1475,5,92
1475,9,111
1475,11,121
1476,4,849
1476,5,862
1476,9,881
1476,11,891
1477,4,781
1477,5,794
1477,9,813
1477,11,823
1478,4,630
1478,5,643
1478,9,662
1478,11,672
1479,4,149
1479,5,162
1479,9,181
1479,11,191
1480,4,963
1480,5,976
1480,9,995
1480,11,1005
1481,4,57
1481,5,70
1481,9,89
1481,11,99
1482,4,130
1482,5,143
1482,9,162
1482,11,172
1483,4,98
1483,5,111
1483,9,130
1483,11,140
1484,4,798
1484,5,811
1484,9,830
1484,11,840
1485,4,343
1485,5,356
1485,9,375
1485,11,385
1486,4,706
1486,5,719
1486,9,738
1486,11,748
1487,4,506
1487,5,519
1487,9,538
1487,11,548
1488,4,120
1488,3,137
1488,0,151
1489,4,118
1489,3,135
1489,0,149
1490,4,991
1490,3,1008
1490,0,1022
1491,4,639
1491,3,656
1491,0,670
1492,4,198
1492,3,215
1492,0,229
1493,4,725
1493,3,742
1493,0,756
1494,4,552
1494,3,569
1494,0,583
1495,4,111
1495,3,128
1495,0,142
1496,4,214
1496,3,231
1496,0,245
1497,4,863
1497,3,880
1497,0,894
1498,4,300
1498,3,317
1498,0,331
1499,4,349
1499,3,366
1499,0,380
1500,4,513
1500,1,530
1501,4,773
1501,1,790
1502,4,770
1502,1,787
1503,4,819
1503,1,836
1504,4,165
1504,1,182
1505,4,282
1505,1,299
1506,4,141
1506,1,158
1507,4,466
1507,1,483
1508,4,117
1508,1,134
1509,5,374
1509,6,387
1509,7,399
1510,5,939
1510,6,952
1510,7,964
1511,5,595
1511,6,608
1511,7,620
1512,5,133
1512,6,146
1512,7,158
1513,5,930
1513,6,943
1513,7,955
1514,5,734
1514,6,747
1514,7,759
1515,5,401
1515,6,414
1515,7,426
1516,5,948
1516,6,961
1516,7,973
1517,5,88
1517,6,101
1517,7,113
1518,5,516
1518,6,529
1518,7,541
1519,5,986
1519,6,999
1519,7,1011
1520,5,781
1520,6,794
1520,7,806
1521,5,663
1521,6,676
1521,7,688
1522,5,164
1522,6,177
1522,7,189
1523,5,820
1523,6,833
1523,7,845
1524,5,484
1524,6,497
1524,7,509
1525,5,286
1525,6,299
1525,7,311
1526,5,782
1526,3,798
1527,5,531
1527,8,544
1527,10,556
1528,5,619
1528,8,632
1528,10,644
1529,5,733
1529,8,746
1529,10,758
1530,5,409
1530,8,422
1530,10,434
1531,5,807
1531,8,820
1531,10,832
1532,5,497
1532,8,510
1532,10,522
1533,5,503
1533,8,516
1533,10,528
1534,5,799
1534,8,812
1534,10,824
1535,5,530
1535,8,543
1535,10,555
1536,5,489
1536,8,502
1536,10,514
1537,5,704
1537,8,717
1537,10,729
1538,5,578
1538,8,591
1538,10,603
1539,5,45
1539,8,58
1539,10,70
1540,5,223
1540,8,236
1540,10,248
1541,5,510
1541,8,523
1541,10,535
1542,5,671
1542,8,684
1542,10,696
1543,5,96
1543,8,109
1543,10,121
1544,5,689
1544,8,702
1544,10,714
1545,5,655
1545,8,668
1545,10,680
1546,5,614
1546,4,627
1547,5,876
1547,4,889
1548,5,791
1548,4,804
1549,5,878
1549,4,891
1550,5,245
1550,4,258
1551,5,823
1551,4,836
1552,5,395
1552,4,408
1553,5,632
1553,4,645
1554,5,382
1554,4,395
1555,5,405
1555,9,424
1555,11,434
1556,5,964
1556,9,983
1556,11,993
1557,5,640
1557,9,659
1557,11,669
1558,5,185
1558,9,204
1558,11,214
1559,5,352
1559,9,371
1559,11,381
1560,5,381
1560,9,400
1560,11,410
1561,5,616
1561,9,635
1561,11,645
1562,5,446
1562,9,465
1562,11,475
1563,5,620
1563,9,639
1563,11,649
1564,5,466
1564,9,485
1564,11,495
1565,5,278
1565,4,291
1565,1,308
1566,5,183
1566,4,196
1566,1,213
1567,5,44
1567,4,57
1567,1,74
1568,5,38
1568,4,51
1568,1,68
1569,5,958
1569,4,971
1569,1,988
1570,5,613
1570,4,626
1570,1,643
1571,5,90
1571,4,103
1571,1,120
1572,5,493
1572,3,509
1573,5,609
1573,3,625
1573,2,640
1574,5,773
1574,3,789
1575,5,630
1575,3,646
1576,5,458
1576,3,474
1577,5,238
1577,3,254
1578,5,824
1578,3,840
1579,5,594
1579,3,610
1580,5,762
1580,3,778
1581,5,709
1581,3,725
1582,5,712
1582,3,728
1583,5,918
1583,3,934
1584,5,153
1584,3,169
1585,5,51
1585,3,67
1586,5,950
1586,3,966
1587,5,836
1587,9,855
1587,11,865
1588,5,779
1588,9,798
1588,11,808
1589,5,645
1589,9,664
1589,11,674
1590,5,843
1590,9,862
1590,11,872
1591,5,485
1591,9,504
1591,11,514
1592,5,926
1592,9,945
1592,11,955
1593,5,993
1593,9,1012
1593,11,1022
1594,5,120
1594,9,139
1594,11,149
1595,5,184
1595,9,203
1595,11,213
1596,5,385
1596,9,404
1596,11,414
1597,5,910
1597,9,929
1597,11,939
1598,5,174
1598,9,193
1598,11,203
1599,5,977
1599,9,996
1599,11,1006
1600,5,102
1600,9,121
1600,11,131
1601,5,998
1601,9,1017
1601,11,1027
1602,5,952
1602,9,971
1602,11,981
1603,5,193
1603,9,212
1603,11,222
1604,5,556
1604,9,575
1604,11,585
1605,5,40
1605,9,59
1605,11,69
1606,5,943
1606,9,962
1606,11,972
1607,5,150
1607,6,163
1608,5,85
1608,3,101
1608,2,116
1609,5,330
1609,3,346
1609,2,361
1610,5,469
1610,3,485
1610,2,500
1611,5,264
1611,3,280
1611,2,295
1612,5,511
1612,3,527
1612,2,542
1613,5,19
1613,3,35
1613,2,50
1614,5,606
1614,3,622
1614,2,637
1615,5,724
1615,8,737
1616,5,901
1616,8,914
1617,5,804
1617,8,817
1618,5,7
1618,8,20
1619,5,437
1619,8,450
1620,5,625
1620,8,638
1621,5,335
1621,8,348
1622,5,380
1622,8,393
1623,5,46
1623,8,59
1624,5,654
1624,8,667
1625,5,677
1625,8,690
1626,5,126
1626,8,139
1627,5,82
1627,8,95
1628,5,880
1628,9,899
1628,11,909
1629,5,532
1629,9,551
1629,11,561
1630,5,941
1630,9,960
1630,11,970
1631,5,957
1631,9,976
1631,11,986
1632,5,254
1632,9,273
1632,11,283
1633,5,894
1633,9,913
1633,11,923
1634,5,542
1634,9,561
1634,11,571
1635,5,883
1635,9,902
1635,11,912
1636,5,860
1636,9,879
1636,11,889
1637,5,745
1637,9,764
1637,11,774
1638,5,1
1638,9,20
1638,11,30
1639,5,535
1639,9,554
1639,11,564
1640,5,239
1640,9,258
1640,11,268
1641,5,50
1641,9,69
1641,11,79
1642,5,265
1642,9,284
1642,11,294
1643,5,106
1643,9,125
1643,11,135
1644,5,723
1644,4,736
1644,1,753
1645,5,617
1645,9,636
1646,5,995
1646,9,1014
1647,5,313
1647,9,332
1648,5,866
1648,9,885
1649,5,132
1649,9,151
1650,5,854
1650,9,873
1651,5,911
1651,9,930
1652,5,795
1652,9,814
1653,5,277
1653,9,296
1654,5,136
1654,9,155
1655,5,105
1655,9,124
1656,5,959
1656,9,978
1657,5,226
1657,9,245
1658,5,496
1658,9,515
1659,5,287
1659,9,306
1660,5,847
1660,9,866
1661,5,956
1661,9,975
1662,5,419
1662,6,432
1662,7,444
1663,5,550
1663,6,563
1663,7,575
1664,5,117
1664,6,130
1664,7,142
1665,5,143
1665,6,156
1665,7,168
1666,5,182
1666,6,195
1666,7,207
1667,5,852
1667,6,865
1667,7,877
1668,5,61
1668,6,74
1668,7,86
1669,5,565
1669,6,578
1669,7,590
1670,5,664
1670,6,677
1670,7,689
1671,5,656
1671,6,669
1671,7,681
1672,5,708
1672,6,721
1672,7,733
1673,5,650
1673,6,663
1673,7,675
1674,5,192
1674,6,205
1674,7,217
1675,5,906
1675,6,919
1675,7,931
1676,5,685
1676,9,704
1676,11,714
1677,5,827
1677,9,846
1677,11,856
1678,5,99
1678,9,118
1678,11,128
1679,5,213
1679,9,232
1679,11,242
1680,5,797
1680,9,816
1680,11,826
1681,5,731
1681,9,750
1681,11,760
1682,5,134
1682,9,153
1682,11,163
1683,5,661
1683,9,680
1683,11,690
1684,5,586
1684,8,599
1685,5,693
1685,8,706
1686,5,434
1686,8,447
1687,5,890
1687,8,903
1688,5,900
1688,8,913
1689,5,400
1689,8,413
1690,5,293
1690,8,306
1691,5,303
1691,8,316
1692,5,336
1692,8,349
1693,5,718
1693,8,731
1694,5,308
1694,8,321
1695,5,970
1695,8,983
1696,5,237
1696,8,250
1697,5,925
1697,8,938
1698,5,598
1698,8,611
1699,5,298
1699,3,314
1700,5,974
1700,3,990
1701,5,905
1701,3,921
1702,5,666
1702,3,682
1703,5,842
1703,3,858
1704,5,411
1704,3,427
1705,5,266
1705,3,282
1706,5,729
1706,3,745
1707,5,914
1707,3,930
1708,5,77
1708,3,93
1709,5,473
1709,3,489
1710,5,270
1710,3,286
1711,5,857
1711,3,873
1712,5,953
1712,3,969
1713,5,575
1713,3,591
1714,5,181
1714,3,197
1715,5,680
1715,3,696
1716,5,913
1716,3,929
1717,5,402
1717,3,418
1718,5,673
1718,3,689
1719,5,849
1719,6,862
1720,5,608
1720,6,621
1721,5,990
1721,9,1009
1721,11,1019
1722,5,160
1722,9,179
1722,11,189
1723,5,30
1723,9,49
1723,11,59
1724,5,397
1724,9,416
1724,11,426
1725,5,752
1725,9,771
1725,11,781
1726,5,37
1726,9,56
1726,11,66
1727,5,612
1727,9,631
1727,11,641
1728,5,684
1728,9,703
1728,11,713
1729,5,104
1729,9,123
1729,11,133
1730,5,667
1730,9,686
1730,11,696
1731,5,32
1731,9,51
1731,11,61
1732,5,167
1732,9,186
1732,11,196
1733,5,904
1733,9,923
1733,11,933
1734,5,22
1734,9,41
1734,11,51
1735,5,175
1735,9,194
1735,11,204
1736,5,534
1736,9,553
1736,11,563
1737,5,416
1737,9,435
1737,11,445
1738,5,208
1738,9,227
1738,11,237
1739,5,4
1739,9,23
1739,11,33
1740,5,386
1740,3,402
1740,0,416
1741,5,755
1741,3,771
1741,0,785
1742,5,488
1742,3,504
1742,0,518
1743,5,74
1743,3,90
1743,0,104
1744,5,155
1744,3,171
1744,0,185
1745,5,414
1745,3,430
1745,0,444
1746,5,426
1746,3,442
1746,0,456
1747,5,757
1747,3,773
1747,0,787
1748,5,463
1748,3,479
1748,0,493
1749,5,884
1749,3,900
1749,0,914
1750,5,304
1750,3,320
1750,0,334
1751,5,202
1751,3,218
1751,0,232
1752,5,928
1752,3,944
1752,0,958
1753,5,525
1753,3,541
1753,0,555
1754,5,76
1754,3,92
1754,0,106
1755,5,63
1755,3,79
1755,0,93
1756,5,627
1756,3,643
1756,0,657
1757,5,60
1757,3,76
1757,0,90
1758,5,637
1758,3,653
1758,0,667
1759,5,432
1759,3,448
1759,0,462
1760,5,227
1760,3,243
1761,5,583
1761,3,599
1762,5,58
1762,3,74
1763,5,129
1763,3,145
1764,5,751
1764,3,767
1765,5,412
1765,3,428
1766,5,955
1766,3,971
1767,5,761
1767,3,777
1768,5,373
1768,3,389
1769,5,822
1769,3,838
1770,5,568
1770,3,584
1771,5,368
1771,3,384
1772,5,839
1772,3,855
1773,5,741
1773,3,757
1774,5,622
1774,3,638
1775,5,962
1775,3,978
1776,5,886
1776,3,902
1777,5,314
1777,3,330
1778,5,282
1778,3,298
1779,5,398
1779,3,414
1780,5,332
1780,3,348
1781,5,232
1781,9,251
1782,5,363
1782,9,382
1783,5,413
1783,9,432
1784,5,492
1784,9,511
1785,5,190
1785,9,209
1786,5,515
1786,9,534
1787,5,720
1787,9,739
1788,5,715
1788,9,734
1789,5,861
1789,9,880
1790,5,110
1790,9,129
1791,5,349
1791,9,368
1791,11,378
1792,5,396
1792,9,415
1792,11,425
1793,5,711
1793,9,730
1793,11,740
1794,5,441
1794,9,460
1794,11,470
1795,5,825
1795,9,844
1795,11,854
1796,5,674
1796,9,693
1796,11,703
1797,5,732
1797,9,751
1797,11,761
1798,5,967
1798,9,986
1798,11,996
1799,5,872
1799,9,891
1799,11,901
1800,5,12
1800,9,31
1800,11,41
1801,5,433
1801,9,452
1801,11,462
1802,5,191
1802,9,210
1802,11,220
1803,5,707
1803,8,720
1803,10,732
1804,5,364
1804,8,377
1804,10,389
1805,5,267
1805,8,280
1805,10,292
1806,5,465
1806,8,478
1806,10,490
1807,5,984
1807,8,997
1807,10,1009
1808,5,785
1808,8,798
1808,10,810
1809,5,675
1809,8,688
1809,10,700
1810,5,717
1810,8,730
1810,10,742
1811,5,131
1811,8,144
1811,10,156
1812,5,23
1812,8,36
1812,10,48
1813,5,567
1813,8,580
1813,10,592
1814,5,146
1814,9,165
1815,5,161
1815,9,180
1816,5,325
1816,9,344
1817,5,596
1817,9,615
1818,5,56
1818,9,75
1818,11,85
1819,5,966
1819,9,985
1819,11,995
1820,5,80
1820,9,99
1820,11,109
1821,5,281
1821,9,300
1821,11,310
1822,5,339
1822,9,358
1822,11,368
1823,5,786
1823,9,805
1823,11,815
1824,5,727
1824,9,746
1824,11,756
1825,5,422
1825,9,441
1825,11,451
1826,5,214
1826,9,233
1826,11,243
1827,5,662
1827,9,681
1827,11,691
1828,5,740
1828,9,759
1828,11,769
1829,5,638
1829,9,657
1829,11,667
1830,5,259
1830,9,278
1830,11,288
1831,5,94
1831,9,113
1831,11,123
1832,5,505
1832,6,518
1833,5,375
1833,6,388
1834,5,947
1834,6,960
1835,5,18
1835,6,31
1836,5,317
1836,6,330
1837,5,924
1837,6,937
1838,5,838
1838,6,851
1839,5,367
1839,6,380
1840,5,643
1840,6,656
1841,5,420
1841,6,433
1842,5,236
1842,6,249
1843,5,571
1843,6,584
1844,5,921
1844,6,934
1845,5,863
1845,6,876
1846,5,533
1846,6,546
1847,5,424
1847,6,437
1848,5,11
1848,6,24
1849,5,551
1849,6,564
1850,5,506
1850,9,525
1850,11,535
1851,5,845
1851,9,864
1851,11,874
1852,5,59
1852,9,78
1852,11,88
1853,5,470
1853,9,489
1853,11,499
1854,5,305
1854,9,324
1854,11,334
1855,5,383
1855,9,402
1855,11,412
1856,5,244
1856,9,263
1856,11,273
1857,5,564
1857,9,583
1857,11,593
1858,5,744
1858,9,763
1858,11,773
1859,5,68
1859,9,87
1859,11,97
1860,5,576
1860,9,595
1860,11,605
1861,5,204
1861,9,223
1861,11,233
1862,5,657
1862,9,676
1862,11,686
1863,5,253
1863,9,272
1863,11,282
1864,5,113
1864,9,132
1864,11,142
1865,5,159
1865,9,178
1865,11,188
1866,5,987
1866,9,1006
1866,11,1016
1867,5,603
1867,9,622
1867,11,632
1868,5,780
1868,9,799
1868,11,809
1869,5,756
1869,9,775
1869,11,785
1870,5,369
1870,9,388
1870,11,398
1871,5,472
1871,3,488
1872,5,808
1872,3,824
1873,5,623
1873,3,639
1874,5,621
1874,3,637
1875,5,355
1875,3,371
1876,5,660
1876,3,676
1877,5,89
1877,3,105
1878,5,835
1878,3,851
1879,5,695
1879,3,711
1880,5,792
1880,3,808
1881,5,917
1881,3,933
1882,5,324
1882,3,340
1883,5,272
1883,6,285
1883,7,297
1884,5,832
1884,6,845
1884,7,857
1885,5,636
1885,6,649
1885,7,661
1886,5,885
1886,6,898
1886,7,910
1887,5,629
1887,6,642
1887,7,654
1888,5,805
1888,6,818
1888,7,830
1889,5,49
1889,6,62
1889,7,74
1890,5,340
1890,6,353
1890,7,365
1891,5,10
1891,6,23
1891,7,35
1892,5,555
1892,6,568
1892,7,580
1893,5,187
1893,6,200
1893,7,212
1894,5,537
1894,6,550
1894,7,562
1895,5,713
1895,6,726
1895,7,738
1896,5,456
1896,6,469
1896,7,481
1897,5,844
1897,6,857
1897,7,869
1898,5,557
1898,6,570
1898,7,582
1899,5,945
1899,6,958
1899,7,970
1900,5,53
1900,9,72
1901,5,615
1901,9,634
1902,5,301
1902,6,314
1903,5,642
1903,6,655
1904,5,858
1904,6,871
1905,5,618
1905,6,631
1906,5,783
1906,6,796
1907,5,256
1907,6,269
1908,5,879
1908,6,892
1909,5,605
1909,6,618
1910,5,97
1910,6,110
1911,5,403
1911,6,416
1912,5,455
1912,6,468
1913,5,584
1913,6,597
1914,5,435
1914,6,448
1915,5,788
1915,6,801
1916,5,307
1916,6,320
1917,5,812
1917,6,825
1918,5,526
1918,6,539
1919,5,62
1919,8,75
1920,5,246
1920,8,259
1921,5,841
1921,8,854
1922,6,823
1922,5,836
1922,4,849
1923,6,108
1923,5,121
1923,4,134
1924,6,344
1924,5,357
1924,4,370
1925,6,262
1925,5,275
1925,4,288
1926,6,702
1926,5,715
1926,4,728
1927,6,615
1927,5,628
1927,4,641
1928,6,570
1928,5,583
1928,4,596
1929,6,181
1929,9,194
1929,10,208
1930,6,787
1930,9,800
1930,10,814
1931,6,521
1931,9,534
1931,10,548
1932,6,461
1932,9,474
1932,10,488
1933,6,221
1933,9,234
1934,6,966
1934,5,979
1935,6,9
1935,5,22
1936,6,295
1936,5,308
1937,6,260
1937,5,273
1938,6,684
1938,5,697
1939,6,618
1939,5,631
1940,6,815
1940,5,828
1941,6,385
1941,5,398
1942,6,797
1942,5,810
1943,6,527
1943,5,540
1944,6,114
1944,3,133
1944,0,147
1945,6,862
1945,3,881
1945,0,895
1946,6,273
1946,3,292
1946,0,306
1947,6,204
1947,3,223
1947,0,237
1948,6,551
1948,3,570
1948,0,584
1949,6,66
1949,3,85
1949,0,99
1950,6,195
1950,3,214
1950,0,228
1951,6,443
1951,3,462
1951,0,476
1952,6,562
1952,7,574
1953,6,50
1953,7,62
1954,6,548
1954,7,560
1955,6,745
1955,7,757
1956,6,809
1956,7,821
1957,6,228
1957,7,240
1958,6,431
1958,7,443
1959,6,774
1959,7,786
1960,6,813
1960,7,825
1961,6,619
1961,7,631
1962,6,866
1962,7,878
1963,6,581
1963,7,593
1964,6,396
1964,7,408
1965,6,529
1965,7,541
1966,6,590
1966,7,602
1967,6,577
1967,7,589
1968,6,535
1968,7,547
1969,6,838
1969,7,850
1970,6,769
1970,7,781
1971,6,373
1971,7,385
1972,6,418
1972,7,430
1973,6,761
1973,7,773
1974,6,34
1974,7,46
1975,6,8
1975,7,20
1976,6,723
1976,7,735
1977,6,992
1977,7,1004
1978,6,523
1978,7,535
1979,6,530
1979,7,542
1980,6,102
1980,7,114
1981,6,338
1981,7,350
1982,6,534
1982,3,553
1983,6,284
1983,3,303
1984,6,291
1984,3,310
1985,6,983
1985,3,1002
1986,6,875
1986,3,894
1987,6,134
1987,3,153
1988,6,148
1988,3,167
1989,6,133
1989,3,152
1990,6,375
1990,3,394
1991,6,277
1991,3,296
1992,6,493
1992,3,512
1993,6,82
1993,3,101
1994,6,734
1994,3,753
1995,6,26
1995,3,45
1996,6,744
1996,3,763
1997,6,388
1997,5,401
1997,4,414
1998,6,288
1998,5,301
1998,4,314
1999,6,571
1999,5,584
1999,4,597
2000,6,364
2000,5,377
2000,4,390
2001,6,785
2001,5,798
2001,4,811
2002,6,974
2002,3,993
2002,1,1008
2003,6,978
2003,3,997
2003,1,1012
2004,6,655
2004,3,674
2004,1,689
2005,6,561
2005,3,580
2005,1,595
2006,6,689
2006,3,708
2006,1,723
2007,6,441
2007,3,460
2007,1,475
2008,6,315
2008,3,334
2008,1,349
2009,6,390
2009,3,409
2009,1,424
2010,6,836
2010,3,855
2010,1,870
2011,6,962
2011,3,981
2011,1,996
2012,6,644
2012,3,663
2013,6,280
2013,3,299
2014,6,980
2014,3,999
2015,6,932
2015,5,945
2015,8,958
2016,6,858
2016,5,871
2016,8,884
2017,6,213
2017,5,226
2017,8,239
2018,6,389
2018,5,402
2018,8,415
2019,6,328
2019,5,341
2019,8,354
2020,6,358
2020,5,371
2020,8,384
2021,6,773
2021,5,786
2021,8,799
2022,6,845
2022,5,858
2022,8,871
2023,6,519
2023,5,532
2023,8,545
2024,6,640
2024,5,653
2024,8,666
2025,6,828
2025,5,841
2025,8,854
2026,6,452
2026,5,465
2026,4,478
2027,6,923
2027,5,936
2027,4,949
2028,6,863
2028,5,876
2028,4,889
2029,6,645
2029,5,658
2029,4,671
2030,6,668
2030,5,681
2030,4,694
2031,6,811
2031,5,824
2031,4,837
2032,6,48
2032,5,61
2032,4,74
2033,6,170
2033,5,183
2033,4,196
2034,6,129
2034,5,142
2034,4,155
2035,6,160
2035,5,173
2035,4,186
2036,6,877
2036,5,890
2036,4,903
2037,6,131
2037,5,144
2037,4,157
2038,6,355
2038,5,368
2038,4,381
2039,6,536
2039,5,549
2039,4,562
2040,6,395
2040,5,408
2040,4,421
2041,6,892
2041,5,905
2041,4,918
2042,6,415
2042,7,427
2043,6,814
2043,3,833
2044,6,377
2044,3,396
2045,6,462
2045,3,481
2046,6,168
2046,3,187
2047,6,907
2047,3,926
2048,6,676
2048,3,695
2049,6,38
2049,3,57
2050,6,609
2050,9,622
2051,6,623
2051,9,636
2052,6,741
2052,9,754
2053,6,605
2053,9,618
2054,6,398
2054,5,411
2054,4,424
2055,6,721
2055,5,734
2055,4,747
2056,6,103
2056,5,116
2056,4,129
2057,6,188
2057,5,201
2057,4,214
2058,6,51
2058,5,64
2058,4,77
2059,6,36
2059,5,49
2059,4,62
2060,6,594
2060,5,607
2060,4,620
2061,6,249
2061,5,262
2061,4,275
2062,6,754
2062,5,767
2062,4,780
2063,6,471
2063,5,484
2063,4,497
2064,6,232
2064,5,245
2064,4,258
2065,6,419
2065,5,432
2065,4,445
2066,6,765
2066,5,778
2067,6,558
2067,5,571
2068,6,842
2068,5,855
2069,6,584
2069,5,597
2070,6,94
2070,5,107
2071,6,305
2071,5,318
2072,6,906
2072,5,919
2073,6,598
2073,5,611
2074,6,282
2074,5,295
2075,6,189
2075,5,202
2076,6,122
2076,5,135
2077,6,826
2077,5,839
2078,6,96
2078,5,109
2079,6,149
2079,5,162
2080,6,881
2080,5,894
2081,6,113
2081,5,126
2082,6,302
2082,5,315
2083,6,54
2083,3,73
2083,0,87
2084,6,575
2084,3,594
2084,0,608
2085,6,902
2085,3,921
2085,0,935
2086,6,426
2086,3,445
2086,0,459
2087,6,142
2087,3,161
2087,0,175
2088,6,758
2088,3,777
2088,0,791
2089,6,27
2089,3,46
2089,0,60
2090,6,728
2090,3,747
2090,0,761
2091,6,320
2091,3,339
2091,0,353
2092,6,264
2092,5,277
2092,4,290
2093,6,894
2093,5,907
2093,4,920
2094,6,704
2094,5,717
2094,4,730
2095,6,953
2095,5,966
2095,4,979
2096,6,727
2096,5,740
2096,4,753
2097,6,494
2097,9,507
2097,11,517
2098,6,2
2098,9,15
2098,11,25
2099,6,307
2099,9,320
2099,11,330
2100,6,574
2100,9,587
2100,11,597
2101,6,436
2101,9,449
2101,11,459
2102,6,86
2102,9,99
2102,11,109
2103,6,800
2103,9,813
2103,11,823
2104,6,154
2104,9,167
2104,11,177
2105,6,22
2105,9,35
2105,11,45
2106,6,750
2106,9,763
2106,11,773
2107,6,748
2107,9,761
2107,11,771
2108,6,508
2108,9,521
2108,11,531
2109,6,215
2109,9,228
2109,11,238
2110,6,382
2110,9,395
2110,11,405
2111,6,726
2111,9,739
2111,11,749
2112,6,903
2112,9,916
2112,11,926
2113,6,341
2113,9,354
2113,11,364
2114,6,667
2114,9,680
2114,11,690
2115,6,568
2115,9,581
2115,11,591
2116,6,775
2116,9,788
2116,11,798
2117,6,920
2117,9,933
2117,11,943
2118,6,873
2118,3,892
2119,6,247
2119,3,266
2120,6,818
2120,3,837
2121,6,846
2121,3,865
2122,6,73
2122,3,92
2123,6,6
2123,3,25
2124,6,925
2124,3,944
2125,6,682
2125,3,701
2126,6,350
2126,3,369
2127,6,935
2127,3,954
2128,6,348
2128,5,361
2128,4,374
2129,6,216
2129,5,229
2129,4,242
2130,6,547
2130,5,560
2130,4,573
2131,6,196
2131,5,209
2131,4,222
2132,6,700
2132,5,713
2132,4,726
2133,6,686
2133,5,699
2133,4,712
2134,6,572
2134,5,585
2134,4,598
2135,6,340
2135,5,353
2135,4,366
2136,6,412
2136,5,425
2136,4,438
2137,6,287
2137,5,300
2137,4,313
2138,6,456
2138,5,469
2138,4,482
2139,6,634
2139,5,647
2139,4,660
2140,6,253
2140,5,266
2140,4,279
2141,6,790
2141,5,803
2141,4,816
2142,6,917
2142,5,930
2142,4,943
2143,6,379
2143,5,392
2143,4,405
2144,6,796
2144,5,809
2144,4,822
2145,6,444
2145,5,457
2145,4,470
2146,6,869
2146,5,882
2146,8,895
2147,6,439
2147,5,452
2147,8,465
2148,6,795
2148,5,808
2148,8,821
2149,6,807
2149,5,820
2149,8,833
2150,6,520
2150,5,533
2150,8,546
2151,6,989
2151,5,1002
2151,4,1015
2152,6,303
2152,5,316
2152,4,329
2153,6,762
2153,5,775
2153,4,788
2154,6,112
2154,5,125
2154,4,138
2155,6,157
2155,5,170
2155,4,183
2156,6,11
2156,5,24
2156,4,37
2157,6,161
2157,5,174
2157,4,187
2158,6,127
2158,5,140
2158,4,153
2159,6,265
2159,5,278
2159,4,291
2160,6,1000
2160,5,1013
2160,4,1026
2161,6,308
2161,5,321
2161,4,334
2162,6,683
2162,5,696
2162,4,709
2163,6,801
2163,5,814
2163,4,827
2164,6,179
2164,5,192
2164,4,205
2165,6,882
2165,5,895
2165,4,908
2166,6,513
2166,5,526
2166,4,539
2167,6,948
2167,5,961
2167,4,974
2168,6,991
2168,5,1004
2169,6,778
2169,5,791
2170,6,931
2170,5,944
2171,6,874
2171,5,887
2172,6,451
2172,5,464
2173,6,125
2173,5,138
2174,6,464
2174,5,477
2175,6,346
2175,5,359
2176,6,722
2176,5,735
2177,6,988
2177,9,1001
2177,11,1011
2178,6,360
2178,9,373
2178,11,383
2179,6,642
2179,9,655
2179,11,665
2180,6,453
2180,3,472
2180,1,487
2181,6,542
2181,3,561
2181,1,576
2182,6,62
2182,3,81
2182,1,96
2183,6,259
2183,3,278
2183,1,293
2184,6,688
2184,3,707
2184,1,722
2185,6,59
2185,3,78
2185,1,93
2186,6,289
2186,3,308
2186,1,323
2187,6,657
2187,3,676
2187,1,691
2188,6,924
2188,3,943
2188,1,958
2189,7,456
2189,6,468
2190,7,222
2190,6,234
2191,7,6
2191,6,18
2192,7,359
2192,6,371
2193,7,975
2193,6,987
2194,7,668
2194,6,680
2195,7,533
2195,6,545
2196,7,678
2196,6,690
2197,7,966
2197,6,978
2198,7,632
2198,6,644
2199,7,91
2199,6,103
2200,7,355
2200,6,367
2201,7,418
2201,6,430
2202,7,514
2202,6,526
2203,7,428
2203,6,440
2203,5,453
2203,4,466
2204,7,723
2204,6,735
2204,5,748
2204,4,761
2205,7,648
2205,6,660
2205,5,673
2205,4,686
2206,7,876
2206,6,888
2206,5,901
2206,4,914
2207,7,230
2207,6,242
2207,5,255
2207,4,268
2208,7,147
2208,6,159
2208,5,172
2208,4,185
2209,7,549
2209,6,561
2209,5,574
2209,4,587
2210,7,526
2210,6,538
2210,5,551
2210,4,564
2211,7,219
2211,9,237
2212,7,203
2212,9,221
2213,7,202
2213,9,220
2214,7,192
2214,9,210
2215,7,586
2215,9,604
2216,7,616
2216,9,634
2217,7,579
2217,6,591
2217,5,604
2217,4,617
2218,7,18
2218,6,30
2218,5,43
2218,4,56
2219,7,786
2219,6,798
2219,5,811
2219,4,824
2220,7,22
2220,6,34
2220,5,47
2220,4,60
2221,7,146
2221,6,158
